filename,extension,owner,permissions,size,created,modified,has_sensitive_keyword,label
/srv/system/v1_memo.txt,.txt,HR,Public,543,2022-01-02,2022-08-13,False,0
C:\Users\Documents\travel_blog_notes.docx,.docx,Operations,Restricted,1377,2020-05-03,2021-04-12,False,0
/srv/records/sales_data.xlsx,.xlsx,HR,Internal,73,2021-11-20,2021-11-22,True,1
/home/backup/cybersecurity.pptx,.pptx,Operations,Internal,978,2020-03-19,2020-03-19,True,0
/srv/docs/festival_info_record.xlsx,.xlsx,Marketing,Confidential,304,2023-04-25,2023-08-18,False,0
/var/backups/city_map.txt,.txt,Marketing,Internal,5839,2024-04-01,2024-04-26,False,0
/srv/logs/cibil_score.csv,.csv,HR,Internal,1465,2021-06-15,2021-06-22,True,1
/mnt/mounts/birth_certificate.docx,.docx,HR,Confidential,228,2024-05-08,2024-05-09,True,1
/srv/docs/Admin.csv,.csv,Operations,Confidential,136,2022-10-19,2022-10-23,True,0
/home/shared/privacy_policy.xlsx,.xlsx,HR,Internal,687,2021-12-25,2021-12-25,True,1
/srv/temp/meeting_agenda.pdf,.pdf,HR,Internal,3499,2023-05-04,2023-05-28,False,0
/home/admin/logs/poster.csv,.csv,Marketing,Internal,104,2020-09-29,2021-04-09,False,0
/mnt/storage/curriculum.xlsx,.xlsx,HR,Internal,1466,2023-11-25,2024-02-16,False,0
/srv/temp/pan_card.docx,.docx,Operations,Public,291,2024-04-24,2024-04-29,True,1
/mnt/mounts/home_maintenance_log.txt,.txt,Operations,Restricted,366,2024-10-12,2025-05-17,False,0
/srv/logs/social_security.txt,.txt,Marketing,Restricted,134,2021-11-17,2021-11-24,True,0
C:\Users\Guest\id_card.csv,.csv,Operations,Internal,5706,2021-09-22,2021-09-23,True,0
/etc/logs/Bank_Statement.pdf,.pdf,HR,Internal,70,2020-06-13,2020-06-17,True,1
/srv/docs/financial_forecast.xlsx,.xlsx,HR,Confidential,1753,2021-05-18,2021-05-21,True,1
C:\Users\Desktop\festival_info_record.pptx,.pptx,Marketing,Restricted,332,2020-12-29,2021-03-01,False,0
/mnt/devices/contractAgreement.txt,.txt,Finance,Restricted,98,2022-06-10,2022-06-17,True,1
/tmp/files/corporate_law.docx,.docx,Operations,Restricted,87,2022-08-11,2022-08-15,True,1
/srv/records/public_speech.pptx,.pptx,Finance,Internal,465,2024-01-05,2024-06-22,False,0
/home/data/birth_certificate.pdf,.pdf,Marketing,Public,319,2022-07-01,2022-07-08,True,1
/srv/logs/budget.pptx,.pptx,Marketing,Public,11975,2022-09-18,2022-09-25,True,1
/mnt/projects/design_doc.pptx,.pptx,Finance,Public,145,2023-09-14,2024-05-05,False,0
/home/backup/balance_sheet.pdf,.pdf,HR,Restricted,205,2021-12-05,2021-12-06,True,1
/var/tmp_storage/gst.txt,.txt,HR,Restricted,399,2024-12-05,2024-12-10,True,1
C:\Program Files\network_plan.csv,.csv,HR,Internal,469,2021-02-24,2021-09-21,False,0
/var/lib/time_tracker.xlsx,.xlsx,Marketing,Public,3658,2021-02-22,2021-06-27,False,0
/home/docs/corporate_strategy_file.txt,.txt,Marketing,Internal,2378,2025-02-03,2025-11-06,False,0
/home/docs/national_insurance.docx,.docx,HR,Restricted,143,2020-04-03,2020-04-07,True,1
/var/spool/financial_statement.csv,.csv,Finance,Confidential,1453,2021-12-22,2021-12-29,True,1
/var/tmp_storage/open_data.pdf,.pdf,IT,Internal,453,2022-11-17,2023-06-12,False,0
/mnt/storage/disclosure.xlsx,.xlsx,IT,Internal,306,2022-02-09,2022-02-11,True,1
/home/user/Documents/fanfiction.pptx,.pptx,Operations,Public,368,2020-12-08,2021-10-31,False,0
/home/shared/worksheet.docx,.docx,Finance,Public,671,2024-06-15,2025-01-03,False,0
C:\Users\Public\hospital.pptx,.pptx,IT,Public,577,2021-09-25,2021-09-26,True,1
/home/media/revenue_report_details.csv,.csv,Operations,Internal,3003,2022-05-26,2022-10-19,False,1
/etc/configs/medicalRecord.docx,.docx,Finance,Public,915,2022-11-16,2022-11-23,True,1
/home/downloads/doctor.pptx,.pptx,Marketing,Internal,217,2023-01-12,2023-01-18,True,1
/srv/storage/expense.pdf,.pdf,Marketing,Confidential,1473,2021-06-04,2021-06-06,True,1
/var/db/travel_blog_notes.xlsx,.xlsx,Marketing,Restricted,94,2021-05-22,2022-02-15,False,0
/home/user/Documents/surgery.pdf,.pdf,IT,Internal,658,2020-05-14,2020-05-21,True,1
/srv/shared/terms_of_service.pdf,.pdf,IT,Internal,729,2020-04-29,2020-05-02,True,1
C:\Program Files\budget.pdf,.pdf,IT,Confidential,764,2023-05-17,2023-05-20,True,1
C:\Users\Public\loanAgreement.xlsx,.xlsx,HR,Public,370,2024-06-13,2024-06-17,True,1
/home/media/investment_summary.xlsx,.xlsx,HR,Public,3201,2023-03-16,2023-03-21,True,1
/var/lib/press_announcement.csv,.csv,HR,Confidential,526,2020-09-16,2021-05-27,False,0
/tmp/storage/festival_info_record.csv,.csv,Marketing,Confidential,206,2020-12-15,2021-07-04,False,0
/var/lib/transaction.pptx,.pptx,IT,Confidential,1086,2020-09-21,2020-09-25,True,1
/home/backup/sin.pptx,.pptx,IT,Internal,1554,2023-07-01,2023-07-01,True,0
/srv/system/university_brochure_data.txt,.txt,HR,Restricted,424,2024-04-24,2024-05-19,False,0
C:\Users\Documents\financial_statement.csv,.csv,HR,Restricted,293,2023-12-12,2023-12-16,True,1
/var/run/business.docx,.docx,HR,Confidential,1076,2023-04-01,2023-04-04,True,1
/mnt/archive/aadharcard.docx,.docx,Marketing,Restricted,61,2022-04-30,2022-05-04,True,1
C:\Program Files\gst.docx,.docx,Marketing,Public,586,2021-01-08,2021-01-12,True,1
/srv/storage/medical_record.csv,.csv,Finance,Restricted,372,2020-06-28,2020-06-29,True,1
/var/tmpdata/voter_id.docx,.docx,Operations,Confidential,285,2023-06-14,2023-06-18,True,1
/srv/shared/nda_doc.xlsx,.xlsx,IT,Internal,327,2024-05-28,2024-06-03,True,0
/var/local/sample_configuration.xlsx,.xlsx,Marketing,Public,60,2024-02-13,2024-03-22,False,0
C:\Users\Default\pharmacy.pptx,.pptx,Finance,Internal,1522,2020-07-05,2020-07-07,True,1
/mnt/backup/coding_guidelines.xlsx,.xlsx,IT,Confidential,451,2020-03-31,2020-07-18,False,0
/var/spool/whitepaper.csv,.csv,HR,Restricted,474,2023-06-22,2024-02-12,False,0
C:\Users\Desktop\backup_report.xlsx,.xlsx,Operations,Restricted,51,2022-02-20,2022-08-07,False,0
/srv/system/troubleshooting_guide.docx,.docx,Finance,Restricted,101,2021-12-31,2022-03-09,False,0
/var/run/workflow_document_log.docx,.docx,Finance,Internal,604,2020-09-25,2021-07-26,False,0
/srv/configs/technical_doc_report.csv,.csv,IT,Restricted,46,2025-02-17,2025-11-23,False,0
/mnt/files/budget_tracker.txt,.txt,Operations,Confidential,853,2021-05-05,2021-07-01,False,0
/var/local/notes.docx,.docx,IT,Restricted,184,2023-02-07,2023-09-27,False,0
/home/downloads/project_details.pdf,.pdf,Marketing,Restricted,140,2022-07-09,2022-07-13,True,1
C:\Users\social_security.docx,.docx,Finance,Internal,849,2020-11-16,2020-11-23,True,1
/var/db/workflow_document.csv,.csv,HR,Internal,167,2025-01-04,2025-06-23,False,0
/var/tmp_storage/software_update.pdf,.pdf,HR,Public,384,2024-10-07,2025-04-19,False,0
/home/admin/logs/disability.pdf,.pdf,Marketing,Public,1283,2020-12-19,2020-12-23,True,1
C:\Users\Administrator\coding_guidelines.csv,.csv,Operations,Internal,1079,2022-05-01,2023-01-05,False,0
/tmp/files/investment.pptx,.pptx,Finance,Internal,454,2022-06-05,2022-06-08,True,1
C:\Temp\transparency_report.xlsx,.xlsx,HR,Restricted,2001,2022-12-09,2023-06-17,False,0
/home/downloads/client.csv,.csv,Finance,Public,944,2022-03-10,2022-03-16,True,1
/home/user/Documents/identity_proof.pdf,.pdf,Finance,Public,1442,2020-06-16,2020-06-22,True,1
/home/data/architecture_diagram_details.xlsx,.xlsx,Operations,Internal,1507,2023-06-03,2023-11-06,False,1
/var/backups/journal.docx,.docx,HR,Confidential,340,2021-12-10,2022-11-17,False,0
/var/lib/residence_permit.txt,.txt,Operations,Internal,50,2021-08-25,2021-08-26,True,1
/srv/shared/handbook.txt,.txt,HR,Internal,322,2022-12-07,2023-11-08,False,0
/home/downloads/poster.csv,.csv,Finance,Restricted,242,2021-01-03,2021-02-21,False,0
/srv/configs/treatment.txt,.txt,Marketing,Confidential,2583,2021-09-07,2021-09-08,True,0
/srv/records/backup_technical_doc.txt,.txt,Operations,Public,103,2024-02-28,2024-08-11,False,0
/mnt/archive/presentation.pdf,.pdf,Operations,Restricted,665,2022-12-26,2023-11-07,False,0
/srv/storage/checklist_data.pdf,.pdf,Operations,Restricted,470,2023-11-07,2024-02-21,False,0
/home/docs/recipe.txt,.txt,IT,Internal,38,2024-08-23,2024-10-09,False,0
/home/admin/logs/lab_report.docx,.docx,IT,Confidential,726,2020-12-05,2020-12-06,True,1
/mnt/archive/course_material.txt,.txt,HR,Confidential,175,2020-07-15,2021-06-11,False,0
/var/db/festival_info.xlsx,.xlsx,Finance,Confidential,1400,2023-02-15,2023-08-11,False,0
/srv/docs/festival_info.xlsx,.xlsx,Finance,Public,11283,2020-07-28,2020-09-23,False,0
/var/tmp/sales_data.csv,.csv,Finance,Restricted,145,2022-07-07,2022-07-10,True,1
/var/tmpdata/emergency.xlsx,.xlsx,IT,Internal,254,2021-11-06,2021-11-10,True,0
C:\Users\agreement.txt,.txt,Finance,Internal,249,2022-11-13,2022-11-17,True,1
/var/backups/announcement.docx,.docx,Finance,Restricted,245,2022-05-19,2022-09-20,False,1
C:\Users\Desktop\national_id.xlsx,.xlsx,HR,Internal,204,2023-07-15,2023-07-22,True,1
/srv/system/supplier_contract.pdf,.pdf,HR,Confidential,209,2021-09-11,2021-09-14,True,1
/etc/configs/fanfiction.pdf,.pdf,Finance,Internal,1054,2024-04-29,2025-01-18,False,0
C:\Users\Guest\loanAgreement.xlsx,.xlsx,Marketing,Restricted,453,2023-07-08,2023-07-12,True,1
/var/local/open_access.csv,.csv,HR,Internal,133,2022-10-03,2023-06-16,False,0
/var/tmpdata/aadhar.xlsx,.xlsx,Operations,Public,59,2020-05-03,2020-05-04,True,1
/var/spool/draft_budget_plan.xlsx,.xlsx,HR,Internal,777,2023-08-02,2023-11-01,False,0
/srv/records/cibil_score.xlsx,.xlsx,Finance,Restricted,1823,2020-08-14,2020-08-15,True,1
/tmp/files/legal_doc.pdf,.pdf,IT,Restricted,1554,2023-02-07,2023-02-14,True,1
/mnt/storage/non_disclosure.txt,.txt,Marketing,Confidential,172,2020-10-01,2020-10-03,True,0
/tmp/storage/emr.pdf,.pdf,Finance,Public,1835,2021-04-21,2021-04-23,True,1
/home/docs/xray.pdf,.pdf,HR,Restricted,144,2024-03-13,2024-03-20,True,1
/home/shared/prototype.txt,.txt,HR,Internal,144,2023-08-02,2024-05-31,False,0
C:\Windows\Temp\balance_sheet.xlsx,.xlsx,Finance,Restricted,111,2023-09-23,2023-09-24,True,1
/var/logs/grocery_list.docx,.docx,Marketing,Public,4317,2023-10-19,2023-11-14,False,1
/var/logs/financial_planner.pptx,.pptx,HR,Restricted,553,2020-12-08,2021-10-27,False,0
/mnt/dev/medical_record.docx,.docx,Marketing,Confidential,309,2023-08-28,2023-08-31,True,1
/mnt/logs/payslip.pdf,.pdf,Finance,Internal,147,2024-12-16,2024-12-21,True,1
/var/tmp_storage/shareholders.docx,.docx,Operations,Public,3481,2023-10-17,2023-10-20,True,1
C:\Program Files\fitness_plan.csv,.csv,Finance,Confidential,1100,2022-01-22,2022-04-18,False,0
C:\Windows\Temp\curriculum.pdf,.pdf,Operations,Internal,1830,2025-02-18,2025-06-27,False,0
/var/backups/company_policy.xlsx,.xlsx,HR,Public,237,2024-04-14,2024-04-16,True,0
C:\Temp\api_documentation.docx,.docx,HR,Restricted,303,2022-02-19,2022-08-02,False,0
C:\Windows\Temp\mortgage.xlsx,.xlsx,Operations,Confidential,1562,2022-09-15,2022-09-15,True,1
/home/shared/audit.xlsx,.xlsx,Finance,Confidential,239,2023-09-06,2023-09-07,True,1
C:\Users\Guest\troubleshooting_guide_file.pptx,.pptx,IT,Internal,346,2023-12-14,2024-05-08,False,0
/mnt/projects/disease.xlsx,.xlsx,Operations,Confidential,1001,2020-07-16,2020-07-19,True,0
/srv/logs/presentation.pdf,.pdf,Operations,Internal,496,2023-09-01,2023-09-02,True,1
/home/local/expense_summary_log.csv,.csv,Operations,Public,456,2025-01-22,2025-04-07,False,0
C:\Windows\Temp\technical_doc.pptx,.pptx,Finance,Internal,367,2022-09-19,2023-01-16,False,0
C:\Users\Desktop\audit.csv,.csv,HR,Confidential,317,2022-11-09,2022-11-09,True,1
/home/local/course_material_info.csv,.csv,IT,Restricted,315,2024-06-18,2025-03-04,False,0
/mnt/logs/user_manual.docx,.docx,Marketing,Restricted,319,2021-11-17,2022-02-28,False,0
/mnt/secure/executive_summary.pptx,.pptx,Finance,Internal,1498,2020-11-03,2020-11-07,True,1
/var/db/Admin.docx,.docx,Operations,Confidential,812,2023-05-13,2023-05-19,True,1
/var/backups/proposal.pdf,.pdf,Finance,Restricted,391,2023-12-15,2024-08-31,False,0
/var/lib/invoice_template.xlsx,.xlsx,IT,Internal,705,2022-01-13,2022-09-06,False,0
/home/system/new_software_update.pptx,.pptx,Marketing,Public,637,2021-12-06,2022-12-03,False,0
/var/lib/contract.txt,.txt,Finance,Confidential,302,2022-02-11,2022-02-17,True,1
/var/run/sports_schedule.pptx,.pptx,HR,Confidential,67,2024-08-02,2024-12-09,False,0
C:\Windows\Temp\new_task_list.docx,.docx,Operations,Internal,149,2021-08-18,2022-03-09,False,0
/mnt/secure/business_roadmap.csv,.csv,Operations,Confidential,734,2024-10-05,2024-10-21,False,0
/home/data/research_paper.pdf,.pdf,HR,Restricted,2452,2024-08-28,2024-11-10,False,1
/mnt/projects/technical_doc_report.pptx,.pptx,Finance,Restricted,74,2022-11-09,2023-02-01,False,0
/var/backups/prototype.pptx,.pptx,Marketing,Internal,119,2020-07-13,2021-02-16,False,0
C:\Users\Public\shareholders.xlsx,.xlsx,Marketing,Public,1005,2023-11-07,2023-11-07,True,1
/home/system/proprietary.pdf,.pdf,Marketing,Restricted,168,2023-03-29,2023-03-29,True,1
/home/user/Documents/corporate_strategy.docx,.docx,IT,Restricted,827,2021-11-02,2022-06-09,False,0
/mnt/archive/balanceSheet.xlsx,.xlsx,Operations,Internal,740,2023-08-06,2023-08-08,True,0
/srv/configs/ehr.txt,.txt,Marketing,Internal,158,2022-06-04,2022-06-10,True,0
/srv/temp/updated_case_study.xlsx,.xlsx,HR,Internal,123,2020-06-02,2021-01-02,False,0
/var/logs/treatment.csv,.csv,Operations,Restricted,435,2023-03-23,2023-03-24,True,1
C:\Users\Public\payment.csv,.csv,Finance,Internal,2229,2021-08-18,2021-08-19,True,1
/srv/storage/home_maintenance.csv,.csv,Finance,Internal,575,2020-04-12,2020-08-06,False,0
/home/admin/logs/Admin.docx,.docx,IT,Internal,1032,2025-01-16,2025-01-19,True,1
/mnt/archive/tourist_guide.pdf,.pdf,Marketing,Confidential,146,2022-03-18,2023-01-10,False,0
/var/lib/board_meeting.txt,.txt,Operations,Internal,186,2022-05-04,2022-05-10,True,0
/var/tmp/trade_analysis.xlsx,.xlsx,Finance,Internal,293,2024-01-09,2024-04-11,False,0
/var/tmp/technical_doc_report.xlsx,.xlsx,Marketing,Confidential,210,2020-07-01,2021-05-26,False,0
/etc/logs/Admin.csv,.csv,IT,Public,350,2023-03-11,2023-03-16,True,0
/home/user/Documents/doctor.txt,.txt,Operations,Internal,128,2024-10-27,2024-11-02,True,0
/home/user/Documents/prescription.xlsx,.xlsx,Marketing,Internal,326,2023-10-25,2023-11-01,True,1
/tmp/files/Bank_Statement.xlsx,.xlsx,HR,Restricted,900,2021-02-26,2021-03-01,True,1
/var/spool/privacy_policy.pptx,.pptx,HR,Internal,400,2022-12-14,2022-12-21,True,1
/srv/logs/compliance.csv,.csv,Finance,Restricted,954,2023-03-27,2023-03-28,True,1
/mnt/archive/product_specs_overview.docx,.docx,Finance,Confidential,2480,2022-08-28,2022-12-24,False,0
/home/system/salary_slip.docx,.docx,Finance,Restricted,214,2022-03-18,2022-03-22,True,1
/home/user/Documents/report.xlsx,.xlsx,Marketing,Internal,62,2022-09-18,2023-08-22,False,0
/tmp/storage/transaction.xlsx,.xlsx,HR,Restricted,334,2024-01-19,2024-01-26,True,1
/home/common/task_manager.docx,.docx,HR,Confidential,705,2024-02-26,2024-11-03,False,0
/mnt/secure/v1_api_documentation.csv,.csv,Operations,Public,532,2020-04-04,2020-05-07,False,0
C:\Program Files\national_id.pptx,.pptx,HR,Public,571,2024-11-21,2024-11-27,True,1
/var/tmpdata/marketing_plan.csv,.csv,Marketing,Public,726,2025-01-18,2025-12-01,False,0
/home/docs/user_manual.txt,.txt,HR,Public,49,2022-04-26,2022-08-25,False,0
/srv/configs/privacy_policy.xlsx,.xlsx,HR,Confidential,335,2024-11-11,2024-11-15,True,1
/srv/users/medical.txt,.txt,Marketing,Internal,826,2024-01-23,2024-01-25,True,0
/etc/logs/legal_doc.txt,.txt,Operations,Internal,1125,2024-12-31,2025-01-04,True,1
/mnt/files/release_notes_info.pptx,.pptx,Marketing,Public,195,2024-03-26,2024-04-09,False,0
C:\Users\Documents\city_map.xlsx,.xlsx,Finance,Internal,2019,2021-11-08,2022-08-12,False,0
/mnt/secure/trademark.txt,.txt,Marketing,Confidential,279,2021-02-20,2021-02-22,True,0
/mnt/data/scholarship_info.csv,.csv,IT,Internal,675,2021-07-13,2021-10-12,False,0
/mnt/data/old_release_notes.xlsx,.xlsx,Marketing,Restricted,75,2021-03-24,2021-04-20,False,0
/srv/system/bank.xlsx,.xlsx,IT,Restricted,1433,2022-01-23,2022-01-24,True,1
/var/backups/salarySlip.txt,.txt,Operations,Public,449,2022-06-15,2022-06-18,True,0
/srv/storage/copyright.pptx,.pptx,Marketing,Restricted,397,2022-04-11,2022-04-17,True,0
/var/run/bulletin.xlsx,.xlsx,IT,Public,2431,2021-06-06,2022-05-14,False,0
/var/tmp_storage/ssn.pdf,.pdf,Operations,Public,644,2022-06-11,2022-06-15,True,1
/srv/docs/balanceSheet.xlsx,.xlsx,Finance,Internal,193,2020-11-20,2020-11-25,True,1
C:\Users\Desktop\travel_blog.xlsx,.xlsx,Finance,Confidential,1018,2020-07-28,2021-07-13,False,0
/srv/users/lawsuit.pdf,.pdf,Marketing,Confidential,1654,2022-10-29,2022-11-04,True,1
/home/media/account.docx,.docx,HR,Internal,246,2021-10-19,2021-10-20,True,1
/mnt/mounts/business_roadmap.txt,.txt,Marketing,Public,702,2023-11-05,2024-09-08,False,0
C:\Users\Default\statistics_report_data.csv,.csv,IT,Restricted,1035,2022-02-04,2022-09-07,False,0
/mnt/files/non_disclosure.docx,.docx,Marketing,Public,162,2020-08-02,2020-08-09,True,1
/home/system/payroll.pdf,.pdf,IT,Public,496,2024-05-12,2024-05-16,True,0
/var/local/public_notice_log.pdf,.pdf,HR,Internal,483,2021-02-05,2021-09-18,False,0
/mnt/files/pricing.pdf,.pdf,Finance,Confidential,7264,2023-11-08,2023-11-09,True,1
/mnt/archive/revenue_report.pdf,.pdf,Operations,Confidential,236,2024-03-02,2024-11-26,False,0
/srv/storage/worksheet.docx,.docx,IT,Public,426,2022-11-18,2023-01-05,False,0
/srv/docs/invoice_template_data.txt,.txt,Finance,Confidential,159,2023-12-09,2024-02-25,False,0
/mnt/devices/industry_insights.pdf,.pdf,Finance,Confidential,760,2024-07-31,2025-07-27,False,0
/mnt/storage/installation_guide.pdf,.pdf,HR,Restricted,672,2022-11-24,2023-05-12,False,0
C:\Users\Public\hotel_booking.csv,.csv,Operations,Restricted,104,2021-11-13,2022-09-16,False,0
/var/tmp_storage/trademark.csv,.csv,Operations,Confidential,380,2023-06-03,2023-06-08,True,1
/var/tmp_storage/social_security.xlsx,.xlsx,Marketing,Confidential,518,2023-07-11,2023-07-12,True,0
/mnt/dev/flyer.pptx,.pptx,HR,Internal,111,2021-02-03,2021-10-17,False,0
/mnt/dev/contract_doc.docx,.docx,HR,Internal,383,2022-10-09,2022-10-11,True,1
/var/local/auditReport.xlsx,.xlsx,IT,Confidential,205,2021-07-01,2021-07-05,True,1
/var/backups/contract.pptx,.pptx,Operations,Confidential,537,2023-08-14,2023-08-18,True,1
C:\Users\Administrator\national_id.txt,.txt,HR,Confidential,1145,2022-02-19,2022-02-22,True,1
/var/backups/home_maintenance_log.csv,.csv,IT,Public,1636,2020-04-15,2021-03-01,False,0
/home/media/worksheet.docx,.docx,IT,Internal,1956,2022-08-06,2022-10-07,False,0
/var/lib/flyer.xlsx,.xlsx,Finance,Confidential,28,2022-12-09,2023-07-22,False,0
/mnt/files/script.xlsx,.xlsx,Operations,Restricted,879,2021-11-11,2022-07-12,False,0
/srv/users/lecture_notes_file.pptx,.pptx,Marketing,Restricted,415,2021-06-20,2021-09-11,False,0
/etc/configs/student_handbook.docx,.docx,Marketing,Restricted,45,2021-04-30,2021-09-27,False,0
/var/tmpdata/sample_transparency_report.pdf,.pdf,Finance,Internal,431,2024-05-05,2024-09-05,False,0
/home/common/configuration.csv,.csv,HR,Public,2057,2024-07-03,2024-10-27,False,0
/srv/backup/sensitive_data.txt,.txt,Operations,Internal,706,2022-08-03,2022-08-03,True,0
/srv/records/worksheet.pptx,.pptx,HR,Internal,522,2020-07-15,2021-03-29,False,0
C:\Users\Guest\updated_movie_list.xlsx,.xlsx,Operations,Internal,78,2021-09-04,2022-07-09,False,0
/home/user/Documents/invoice.txt,.txt,IT,Confidential,535,2021-12-03,2021-12-10,True,0
/home/admin/logs/corporate_policy.xlsx,.xlsx,HR,Restricted,105,2021-12-10,2021-12-13,True,1
/var/run/terms_of_service.docx,.docx,HR,Public,776,2022-02-13,2022-02-18,True,1
C:\Users\Default\debit.txt,.txt,Operations,Public,431,2023-02-11,2023-02-12,True,0
/srv/records/investment.txt,.txt,IT,Public,596,2021-03-19,2021-03-24,True,0
/tmp/storage/cheque.docx,.docx,Marketing,Restricted,2101,2020-08-22,2020-08-23,True,1
/var/db/scan.docx,.docx,IT,Restricted,318,2023-12-05,2023-12-11,True,1
/var/logs/operation_manual.csv,.csv,Finance,Public,929,2020-12-06,2021-07-29,False,0
/srv/shared/design_mockup.txt,.txt,HR,Public,468,2023-02-26,2023-07-17,False,1
/home/downloads/revenue_report.pptx,.pptx,Marketing,Confidential,72,2021-02-09,2022-01-10,False,0
C:\Users\Documents\manuscript.xlsx,.xlsx,Operations,Restricted,119,2023-10-25,2024-02-11,False,0
/srv/system/receipt.xlsx,.xlsx,HR,Restricted,340,2021-11-05,2021-11-08,True,1
/mnt/devices/court.xlsx,.xlsx,Operations,Restricted,423,2023-02-13,2023-02-15,True,0
C:\Program Files\privileged.pptx,.pptx,Operations,Confidential,241,2022-01-21,2022-01-25,True,0
C:\Temp\securities.pptx,.pptx,Operations,Public,43,2021-08-09,2021-08-12,True,0
C:\Program Files\minutes.pptx,.pptx,Finance,Public,1591,2023-12-22,2024-09-01,False,1
/srv/backup/lecture.txt,.txt,Marketing,Internal,7868,2023-06-03,2023-11-03,False,1
/home/media/worksheet.csv,.csv,IT,Public,108,2024-02-09,2024-07-28,False,0
